community,community_area,population,category,description,total20,total19,total21,total22,total23,total24,total25,total26,last12mos,total_prior3years,avg_prior3years,inc_19to25,inc_19tolast12,inc_25tolast12,inc_prior3yearavgtolast12,rate19,rate20,rate21,rate22,rate23,rate24,rate25,rate_last12,rate_prior3years
West Lawn,65,34000,Misc Non-Index Offense,TO LAND,6,14,4,14,18,9,22,3,22,49,16.3,57.1,57.1,0,35,41.2,17.6,11.8,41.2,52.9,26.5,64.7,64.7,47.9
West Lawn,65,34000,Misc Non-Index Offense,TO RESIDENCE,4,12,1,4,6,6,9,3,8,21,7,-25,-33.3,-11.1,14,35.3,11.8,2.9,11.8,17.6,17.6,26.5,23.5,20.6
West Lawn,65,34000,Misc Non-Index Offense,TO STATE SUP LAND,0,0,0,0,1,1,0,0,0,2,0.7,NA,NA,NA,-100,0,0,0,0,2.9,2.9,0,0,2.1
West Lawn,65,34000,Misc Non-Index Offense,TO VEHICLE,4,8,1,2,5,2,4,1,4,11,3.7,-50,-50,0,8,23.5,11.8,2.9,5.9,14.7,5.9,11.8,11.8,10.9
West Lawn,65,34000,Misc Non-Index Offense,VEHICLE TITLE / REGISTRATION OFFENSE,0,0,0,0,0,10,5,3,8,15,5,NA,NA,60,60,0,0,0,0,0,29.4,14.7,23.5,14.7
West Lawn,65,34000,Misc Non-Index Offense,VEHICLE TITLE/REG OFFENSE,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,2.9,0,0,0,0,0,0,0
West Lawn,65,34000,Misc Non-Index Offense,VIOLATE ORDER OF PROTECTION,17,14,12,16,15,21,28,3,27,64,21.3,100,92.9,-3.6,27,41.2,50,35.3,47.1,44.1,61.8,82.4,79.4,62.6
West Lawn,65,34000,Misc Non-Index Offense,VIOLATION GPS MONITORING DEVICE,0,1,0,0,0,0,1,0,1,1,0.3,0,0,0,233,2.9,0,0,0,0,0,2.9,2.9,0.9
West Lawn,65,34000,Misc Non-Index Offense,VIOLATION OF CIVIL NO CONTACT ORDER,3,0,0,2,0,1,1,0,1,2,0.7,NA,NA,0,43,0,8.8,0,5.9,0,2.9,2.9,2.9,2.1
West Lawn,65,34000,Misc Non-Index Offense,VIOLENT OFFENDER - ANNUAL REGISTRATION,0,0,0,0,0,0,1,0,1,1,0.3,NA,NA,0,233,0,0,0,0,0,0,2.9,2.9,0.9
West Lawn,65,34000,Motor Vehicle Theft,ATT: AUTOMOBILE,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,2.9,0,0,0,0,0,0,0
West Lawn,65,34000,Motor Vehicle Theft,ATTEMPT - AUTOMOBILE,1,0,0,17,73,59,27,6,25,159,53,NA,NA,-7.4,-53,0,2.9,0,50,214.7,173.5,79.4,73.5,155.9
West Lawn,65,34000,Motor Vehicle Theft,AUTOMOBILE,44,66,60,112,192,214,120,32,121,526,175.3,81.8,83.3,0.8,-31,194.1,129.4,176.5,329.4,564.7,629.4,352.9,355.9,515.6
West Lawn,65,34000,Motor Vehicle Theft,"CYCLE, SCOOTER, BIKE NO VIN",0,0,0,0,0,0,0,1,1,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,2.9,0
West Lawn,65,34000,Motor Vehicle Theft,"CYCLE, SCOOTER, BIKE W-VIN",0,1,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,2.9,0,0,0,0,0,0,0,0
West Lawn,65,34000,Motor Vehicle Theft,"CYCLE, SCOOTER, BIKE WITH VIN",1,0,0,1,1,3,2,0,2,6,2,NA,NA,0,0,0,2.9,0,2.9,2.9,8.8,5.9,5.9,5.9
West Lawn,65,34000,Motor Vehicle Theft,THEFT / RECOVERY - AUTOMOBILE,2,0,1,3,10,11,12,0,7,33,11,NA,NA,-41.7,-36,0,5.9,2.9,8.8,29.4,32.4,35.3,20.6,32.4
West Lawn,65,34000,Motor Vehicle Theft,THEFT/RECOVERY: AUTOMOBILE,1,3,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,8.8,2.9,0,0,0,0,0,0,0
West Lawn,65,34000,Motor Vehicle Theft,"THEFT/RECOVERY: TRUCK,BUS,MHOME",1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,2.9,0,0,0,0,0,0,0
West Lawn,65,34000,Motor Vehicle Theft,"TRUCK, BUS, MOTOR HOME",0,1,3,3,2,1,2,1,3,5,1.7,100,200,50,76,2.9,0,8.8,8.8,5.9,2.9,5.9,8.8,5
West Lawn,65,34000,Murder,FIRST DEGREE MURDER,1,1,2,3,1,0,2,1,2,3,1,100,100,0,100,2.9,2.9,5.9,8.8,2.9,0,5.9,5.9,2.9
West Lawn,65,34000,Offenses Against Family,AGG CRIM SEX ABUSE FAM MEMBER,0,2,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,5.9,0,0,0,0,0,0,0,0
West Lawn,65,34000,Offenses Against Family,AGGRAVATED CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER,3,1,2,5,3,4,2,0,0,9,3,100,-100,-100,-100,2.9,8.8,5.9,14.7,8.8,11.8,5.9,0,8.8
West Lawn,65,34000,Offenses Against Family,CHILD ABDUCTION,0,0,0,0,2,0,0,0,0,2,0.7,NA,NA,NA,-100,0,0,0,0,5.9,0,0,0,2.1
West Lawn,65,34000,Offenses Against Family,CHILD ABDUCTION / STRANGER,0,0,0,0,1,0,0,0,0,1,0.3,NA,NA,NA,-100,0,0,0,0,2.9,0,0,0,0.9
West Lawn,65,34000,Offenses Against Family,CHILD ABDUCTION/STRANGER,0,1,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,2.9,0,0,0,0,0,0,0,0
West Lawn,65,34000,Offenses Against Family,CHILD ABUSE,6,1,5,0,4,5,6,1,7,15,5,500,600,16.7,40,2.9,17.6,14.7,0,11.8,14.7,17.6,20.6,14.7
West Lawn,65,34000,Offenses Against Family,CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER,0,0,3,0,0,1,1,0,1,2,0.7,NA,NA,0,43,0,0,8.8,0,0,2.9,2.9,2.9,2.1
West Lawn,65,34000,Prostitution,POS: PORNOGRAPHIC PRINT,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,2.9,0,0,0,0,0,0,0
West Lawn,65,34000,Prostitution,POSSESSION OF PORNOGRAPHIC PRINT,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,2.9,0,0,0,0,0
West Lawn,65,34000,Prostitution,SEXUAL EXPLOITATION OF A CHILD,0,0,0,0,1,0,0,1,1,1,0.3,NA,NA,NA,233,0,0,0,0,2.9,0,0,2.9,0.9
West Lawn,65,34000,Robbery,AGGRAVATED,0,3,4,2,3,2,5,0,4,10,3.3,66.7,33.3,-20,21,8.8,0,11.8,5.9,8.8,5.9,14.7,11.8,9.7
West Lawn,65,34000,Robbery,AGGRAVATED VEHICULAR HIJACKING,6,0,6,12,5,3,4,0,2,12,4,NA,NA,-50,-50,0,17.6,17.6,35.3,14.7,8.8,11.8,5.9,11.8
West Lawn,65,34000,Robbery,ARMED - HANDGUN,11,2,15,32,20,19,9,0,7,48,16,350,250,-22.2,-56,5.9,32.4,44.1,94.1,58.8,55.9,26.5,20.6,47.1
West Lawn,65,34000,Robbery,ARMED - KNIFE / CUTTING INSTRUMENT,4,1,5,3,1,1,3,1,4,5,1.7,200,300,33.3,135,2.9,11.8,14.7,8.8,2.9,2.9,8.8,11.8,5
West Lawn,65,34000,Robbery,ARMED - OTHER DANGEROUS WEAPON,2,0,0,2,3,2,2,1,3,7,2.3,NA,NA,50,30,0,5.9,0,5.9,8.8,5.9,5.9,8.8,6.8
West Lawn,65,34000,Robbery,ARMED - OTHER FIREARM,0,0,0,0,0,0,1,0,1,1,0.3,NA,NA,0,233,0,0,0,0,0,0,2.9,2.9,0.9
West Lawn,65,34000,Robbery,ARMED: HANDGUN,3,14,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,41.2,8.8,0,0,0,0,0,0,0
West Lawn,65,34000,Robbery,ARMED: OTHER DANGEROUS WEAPON,0,4,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,11.8,0,0,0,0,0,0,0,0
West Lawn,65,34000,Robbery,ARMED:KNIFE/CUTTING INSTRUMENT,0,5,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,14.7,0,0,0,0,0,0,0,0
West Lawn,65,34000,Robbery,ATTEMPT AGGRAVATED,1,0,0,0,0,1,0,0,0,1,0.3,NA,NA,NA,-100,0,2.9,0,0,0,2.9,0,0,0.9
West Lawn,65,34000,Robbery,ATTEMPT ARMED - HANDGUN,2,0,1,1,3,2,1,0,1,6,2,NA,NA,0,-50,0,5.9,2.9,2.9,8.8,5.9,2.9,2.9,5.9
West Lawn,65,34000,Robbery,ATTEMPT STRONG ARM - NO WEAPON,1,0,0,2,0,0,1,0,0,1,0.3,NA,NA,-100,-100,0,2.9,0,5.9,0,0,2.9,0,0.9
West Lawn,65,34000,Robbery,ATTEMPT: AGGRAVATED,0,1,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,2.9,0,0,0,0,0,0,0,0
West Lawn,65,34000,Robbery,ATTEMPT: ARMED-KNIFE/CUT INSTR,0,2,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,5.9,0,0,0,0,0,0,0,0
West Lawn,65,34000,Robbery,ATTEMPT: ARMED-OTHER DANG WEAP,0,2,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,5.9,0,0,0,0,0,0,0,0
West Lawn,65,34000,Robbery,STRONG ARM - NO WEAPON,10,0,8,7,4,12,6,1,5,22,7.3,NA,NA,-16.7,-32,0,29.4,23.5,20.6,11.8,35.3,17.6,14.7,21.5
West Lawn,65,34000,Robbery,STRONGARM - NO WEAPON,2,16,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,47.1,5.9,0,0,0,0,0,0,0
West Lawn,65,34000,Robbery,VEHICULAR HIJACKING,0,0,2,4,0,0,1,1,1,1,0.3,NA,NA,0,233,0,0,5.9,11.8,0,0,2.9,2.9,0.9
West Lawn,65,34000,Simple Assault,AGG PO HANDS NO/MIN INJURY,0,2,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,5.9,0,0,0,0,0,0,0,0
West Lawn,65,34000,Simple Assault,"AGGRAVATED POLICE OFFICER - HANDS, FISTS, FEET, NO INJURY",0,0,1,0,0,0,2,1,3,2,0.7,NA,NA,50,329,0,0,2.9,0,0,0,5.9,8.8,2.1
West Lawn,65,34000,Simple Assault,CYBERSTALKING,0,0,0,0,0,0,1,0,1,1,0.3,NA,NA,0,233,0,0,0,0,0,0,2.9,2.9,0.9
West Lawn,65,34000,Simple Assault,PRO EMP HANDS NO/MIN INJURY,3,1,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,2.9,8.8,0,0,0,0,0,0,0
West Lawn,65,34000,Simple Assault,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",1,0,0,1,2,0,2,1,3,4,1.3,NA,NA,50,131,0,2.9,0,2.9,5.9,0,5.9,8.8,3.8
West Lawn,65,34000,Simple Assault,SIMPLE,67,90,63,72,97,116,98,14,91,311,103.7,8.9,1.1,-7.1,-12,264.7,197.1,185.3,211.8,285.3,341.2,288.2,267.6,305
West Lawn,65,34000,Simple Battery,AGG PO HANDS NO/MIN INJURY,0,2,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,5.9,0,0,0,0,0,0,0,0
West Lawn,65,34000,Simple Battery,AGG: HANDS/FIST/FEET NO/MINOR INJURY,0,1,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,2.9,0,0,0,0,0,0,0,0
West Lawn,65,34000,Simple Battery,"AGGRAVATED - HANDS, FISTS, FEET, NO / MINOR INJURY",1,0,0,1,1,2,0,1,1,3,1,NA,NA,NA,0,0,2.9,0,2.9,2.9,5.9,0,2.9,2.9
West Lawn,65,34000,Simple Battery,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",1,0,1,1,0,1,3,1,4,4,1.3,NA,NA,33.3,208,0,2.9,2.9,2.9,0,2.9,8.8,11.8,3.8
West Lawn,65,34000,Simple Battery,DOMESTIC BATTERY SIMPLE,104,169,145,125,134,175,159,28,154,468,156,-5.9,-8.9,-3.1,-1,497.1,305.9,426.5,367.6,394.1,514.7,467.6,452.9,458.8
West Lawn,65,34000,Simple Battery,OF AN UNBORN CHILD,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,2.9,0,0,0,0,0
West Lawn,65,34000,Simple Battery,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",0,0,0,2,3,1,0,0,0,4,1.3,NA,NA,NA,-100,0,0,0,5.9,8.8,2.9,0,0,3.8
West Lawn,65,34000,Simple Battery,SIMPLE,57,94,56,81,78,99,79,21,87,256,85.3,-16,-7.4,10.1,2,276.5,167.6,164.7,238.2,229.4,291.2,232.4,255.9,250.9
West Lawn,65,34000,Stolen Property,STOLEN PROPERTY BUY / RECEIVE / POSSESS,0,0,0,1,0,0,1,0,1,1,0.3,NA,NA,0,233,0,0,0,2.9,0,0,2.9,2.9,0.9
West Lawn,65,34000,Theft,$500 AND UNDER,112,126,92,133,112,111,89,18,84,312,104,-29.4,-33.3,-5.6,-19,370.6,329.4,270.6,391.2,329.4,326.5,261.8,247.1,305.9
West Lawn,65,34000,Theft,ATTEMPT THEFT,4,2,3,5,4,2,4,0,4,10,3.3,100,100,0,21,5.9,11.8,8.8,14.7,11.8,5.9,11.8,11.8,9.7
West Lawn,65,34000,Theft,DELIVERY CONTAINER THEFT,0,0,0,0,0,0,1,0,1,1,0.3,NA,NA,0,233,0,0,0,0,0,0,2.9,2.9,0.9
West Lawn,65,34000,Theft,FROM BUILDING,14,37,9,22,17,12,7,2,8,36,12,-81.1,-78.4,14.3,-33,108.8,41.2,26.5,64.7,50,35.3,20.6,23.5,35.3
West Lawn,65,34000,Theft,FROM COIN-OPERATED MACHINE OR DEVICE,3,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,8.8,0,0,0,0,0,0,0
West Lawn,65,34000,Theft,POCKET-PICKING,3,4,1,1,3,1,1,0,0,5,1.7,-75,-100,-100,-100,11.8,8.8,2.9,2.9,8.8,2.9,2.9,0,5
West Lawn,65,34000,Theft,PURSE-SNATCHING,0,2,1,0,0,2,0,0,0,2,0.7,-100,-100,NA,-100,5.9,0,2.9,0,0,5.9,0,0,2.1
West Lawn,65,34000,Theft,RETAIL THEFT,119,198,70,90,100,211,278,59,273,589,196.3,40.4,37.9,-1.8,39,582.4,350,205.9,264.7,294.1,620.6,817.6,802.9,577.4
West Lawn,65,34000,Theft,THEFT FROM MOTOR VEHICLE,0,0,0,0,0,15,30,11,29,45,15,NA,NA,-3.3,93,0,0,0,0,0,44.1,88.2,85.3,44.1
West Lawn,65,34000,Theft Over $500,OVER $500,65,84,74,160,151,119,83,15,75,353,117.7,-1.2,-10.7,-9.6,-36,247.1,191.2,217.6,470.6,444.1,350,244.1,220.6,346.2
West Lawn,65,34000,Vandalism,INSTITUTIONAL VANDALISM,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,2.9,0,0,0,0,0,0
West Lawn,65,34000,Vandalism,TO CITY OF CHICAGO PROPERTY,2,6,1,0,3,5,7,1,8,15,5,16.7,33.3,14.3,60,17.6,5.9,2.9,0,8.8,14.7,20.6,23.5,14.7
West Lawn,65,34000,Vandalism,TO FIRE FIGHT.APP.EQUIP,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,2.9,0,0,0,0,0
West Lawn,65,34000,Vandalism,TO PROPERTY,64,90,77,75,77,74,63,14,62,214,71.3,-30,-31.1,-1.6,-13,264.7,188.2,226.5,220.6,226.5,217.6,185.3,182.4,209.7
West Lawn,65,34000,Vandalism,TO VEHICLE,68,103,89,92,189,167,104,23,103,460,153.3,1,0,-1,-33,302.9,200,261.8,270.6,555.9,491.2,305.9,302.9,450.9
West Lawn,65,34000,Weapons Violation,OTHER,0,2,0,0,0,0,3,0,1,3,1,50,-50,-66.7,0,5.9,0,0,0,0,0,8.8,2.9,2.9
West Lawn,65,34000,Weapons Violation,POSSESS FIREARM / AMMUNITION - NO FOID CARD,0,0,1,0,0,1,0,0,0,1,0.3,NA,NA,NA,-100,0,0,2.9,0,0,2.9,0,0,0.9
West Lawn,65,34000,Weapons Violation,RECKLESS FIREARM DISCHARGE,24,7,19,25,37,25,8,2,9,70,23.3,14.3,28.6,12.5,-61,20.6,70.6,55.9,73.5,108.8,73.5,23.5,26.5,68.5
West Lawn,65,34000,Weapons Violation,UNLAWFUL POSS OF HANDGUN,1,12,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,35.3,2.9,0,0,0,0,0,0,0
West Lawn,65,34000,Weapons Violation,UNLAWFUL POSSESSION - AMMUNITION,1,0,0,0,1,0,1,0,1,2,0.7,NA,NA,0,43,0,2.9,0,0,2.9,0,2.9,2.9,2.1
West Lawn,65,34000,Weapons Violation,UNLAWFUL POSSESSION - HANDGUN,4,0,12,29,26,19,24,4,18,69,23,NA,NA,-25,-22,0,11.8,35.3,85.3,76.5,55.9,70.6,52.9,67.6
West Lawn,65,34000,Weapons Violation,UNLAWFUL POSSESSION - OTHER FIREARM,0,0,0,2,0,1,1,0,1,2,0.7,NA,NA,0,43,0,0,0,5.9,0,2.9,2.9,2.9,2.1
West Lawn,65,34000,Weapons Violation,UNLAWFUL SALE - HANDGUN,0,0,0,0,3,0,1,0,1,4,1.3,NA,NA,0,-23,0,0,0,0,8.8,0,2.9,2.9,3.8
West Lawn,65,34000,Weapons Violation,UNLAWFUL USE - HANDGUN,3,0,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,8.8,5.9,0,0,0,0,0,0
West Lawn,65,34000,Weapons Violation,UNLAWFUL USE - OTHER DANGEROUS WEAPON,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,2.9,0,0,0,0,0
West Lawn,65,34000,Weapons Violation,UNLAWFUL USE HANDGUN,2,9,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,26.5,5.9,0,0,0,0,0,0,0
West Lawn,65,34000,Weapons Violation,UNLAWFUL USE OTHER DANG WEAPON,0,5,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,14.7,0,0,0,0,0,0,0,0
West Lawn,65,34000,Weapons Violation,UNLAWFUL USE/SALE AIR RIFLE,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,2.9,0,0,0,0,0,0,0
Chicago Lawn,66,56000,Aggravated Assault,AGG PRO.EMP: HANDGUN,2,1,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,1.8,3.6,0,0,0,0,0,0,0
Chicago Lawn,66,56000,Aggravated Assault,AGG PRO.EMP:KNIFE/CUTTING INST,0,2,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,3.6,0,0,0,0,0,0,0,0
Chicago Lawn,66,56000,Aggravated Assault,AGGRAVATED - HANDGUN,104,4,136,120,106,135,95,21,95,336,112,2275,2275,0,-15,7.1,185.7,242.9,214.3,189.3,241.1,169.6,169.6,200
Chicago Lawn,66,56000,Aggravated Assault,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,29,0,38,30,41,46,43,12,44,130,43.3,NA,NA,2.3,2,0,51.8,67.9,53.6,73.2,82.1,76.8,78.6,77.3
Chicago Lawn,66,56000,Aggravated Assault,AGGRAVATED - OTHER DANGEROUS WEAPON,15,0,27,28,14,35,31,5,27,80,26.7,NA,NA,-12.9,1,0,26.8,48.2,50,25,62.5,55.4,48.2,47.7
Chicago Lawn,66,56000,Aggravated Assault,AGGRAVATED - OTHER FIREARM,0,0,4,3,5,7,4,1,4,16,5.3,NA,NA,0,-25,0,0,7.1,5.4,8.9,12.5,7.1,7.1,9.5
Chicago Lawn,66,56000,Aggravated Assault,AGGRAVATED PO: OTHER DANG WEAP,0,1,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,1.8,0,0,0,0,0,0,0,0
Chicago Lawn,66,56000,Aggravated Assault,AGGRAVATED PO:KNIFE/CUT INSTR,0,2,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,3.6,0,0,0,0,0,0,0,0
Chicago Lawn,66,56000,Aggravated Assault,AGGRAVATED POLICE OFFICER - HANDGUN,0,0,1,1,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,1.8,1.8,0,0,0,0,0
Chicago Lawn,66,56000,Aggravated Assault,AGGRAVATED POLICE OFFICER - KNIFE / CUTTING INSTRUMENT,0,0,1,0,1,0,0,0,0,1,0.3,NA,NA,NA,-100,0,0,1.8,0,1.8,0,0,0,0.5
Chicago Lawn,66,56000,Aggravated Assault,AGGRAVATED POLICE OFFICER - OTHER DANGEROUS WEAPON,1,0,1,1,2,0,0,0,0,2,0.7,NA,NA,NA,-100,0,1.8,1.8,1.8,3.6,0,0,0,1.2
Chicago Lawn,66,56000,Aggravated Assault,AGGRAVATED PROTECTED EMPLOYEE - HANDGUN,1,0,0,1,0,0,1,0,1,1,0.3,NA,NA,0,233,0,1.8,0,1.8,0,0,1.8,1.8,0.5
Chicago Lawn,66,56000,Aggravated Assault,AGGRAVATED PROTECTED EMPLOYEE - OTHER DANGEROUS WEAPON,0,0,0,0,1,1,1,0,1,3,1,NA,NA,0,0,0,0,0,0,1.8,1.8,1.8,1.8,1.8
Chicago Lawn,66,56000,Aggravated Assault,AGGRAVATED: HANDGUN,4,85,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,151.8,7.1,0,0,0,0,0,0,0
Chicago Lawn,66,56000,Aggravated Assault,AGGRAVATED: OTHER DANG WEAPON,2,23,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,41.1,3.6,0,0,0,0,0,0,0
Chicago Lawn,66,56000,Aggravated Assault,AGGRAVATED: OTHER FIREARM,0,5,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,8.9,0,0,0,0,0,0,0,0
Chicago Lawn,66,56000,Aggravated Assault,AGGRAVATED:KNIFE/CUTTING INSTR,2,46,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,82.1,3.6,0,0,0,0,0,0,0
Chicago Lawn,66,56000,Aggravated Battery,AGG PRO EMP HANDS SERIOUS INJ,0,1,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,1.8,0,0,0,0,0,0,0,0
Chicago Lawn,66,56000,Aggravated Battery,AGG PRO.EMP: OTHER DANG WEAPON,0,2,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,3.6,0,0,0,0,0,0,0,0
Chicago Lawn,66,56000,Aggravated Battery,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",14,0,11,16,16,23,21,7,24,60,20,NA,NA,14.3,20,0,25,19.6,28.6,28.6,41.1,37.5,42.9,35.7
Chicago Lawn,66,56000,Aggravated Battery,"AGG. PROTECTED EMPLOYEE - HANDS, FISTS, FEET, SERIOUS INJURY",0,0,0,1,1,0,1,1,2,2,0.7,NA,NA,100,186,0,0,0,1.8,1.8,0,1.8,3.6,1.2
Chicago Lawn,66,56000,Aggravated Battery,AGG: HANDS/FIST/FEET SERIOUS INJURY,0,3,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,5.4,0,0,0,0,0,0,0,0
Chicago Lawn,66,56000,Aggravated Battery,AGGRAVATED - HANDGUN,71,22,68,53,52,44,29,4,27,125,41.7,31.8,22.7,-6.9,-35,39.3,126.8,121.4,94.6,92.9,78.6,51.8,48.2,74.5
Chicago Lawn,66,56000,Aggravated Battery,"AGGRAVATED - HANDS, FISTS, FEET, SERIOUS INJURY",2,0,2,2,6,3,3,1,3,12,4,NA,NA,0,-25,0,3.6,3.6,3.6,10.7,5.4,5.4,5.4,7.1
Chicago Lawn,66,56000,Aggravated Battery,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,18,1,17,20,32,28,23,4,24,83,27.7,2200,2300,4.3,-13,1.8,32.1,30.4,35.7,57.1,50,41.1,42.9,49.5
Chicago Lawn,66,56000,Aggravated Battery,AGGRAVATED - OTHER DANGEROUS WEAPON,33,0,37,36,44,52,47,8,46,143,47.7,NA,NA,-2.1,-4,0,58.9,66.1,64.3,78.6,92.9,83.9,82.1,85.2
Chicago Lawn,66,56000,Aggravated Battery,AGGRAVATED DOMESTIC BATTERY - HANDGUN,1,0,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,1.8,3.6,0,0,0,0,0,0
Chicago Lawn,66,56000,Aggravated Battery,AGGRAVATED DOMESTIC BATTERY - KNIFE / CUTTING INSTRUMENT,17,0,21,9,14,21,21,3,21,56,18.7,NA,NA,0,12,0,30.4,37.5,16.1,25,37.5,37.5,37.5,33.4
Chicago Lawn,66,56000,Aggravated Battery,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,36,0,41,31,36,21,22,2,20,79,26.3,NA,NA,-9.1,-24,0,64.3,73.2,55.4,64.3,37.5,39.3,35.7,47
Chicago Lawn,66,56000,Aggravated Battery,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY,3,16,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,28.6,5.4,0,0,0,0,0,0,0
Chicago Lawn,66,56000,Aggravated Battery,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,4,27,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,48.2,7.1,0,0,0,0,0,0,0
Chicago Lawn,66,56000,Aggravated Battery,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,2,26,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,46.4,3.6,0,0,0,0,0,0,0
Chicago Lawn,66,56000,Aggravated Battery,AGGRAVATED OF A CHILD,3,0,2,2,1,2,1,0,0,4,1.3,NA,NA,-100,-100,0,5.4,3.6,3.6,1.8,3.6,1.8,0,2.3
Chicago Lawn,66,56000,Aggravated Battery,AGGRAVATED OF A SENIOR CITIZEN,6,5,6,3,4,8,13,4,16,25,8.3,160,220,23.1,93,8.9,10.7,10.7,5.4,7.1,14.3,23.2,28.6,14.8
Chicago Lawn,66,56000,Aggravated Battery,"AGGRAVATED P.O. - HANDS, FISTS, FEET, SERIOUS INJURY",0,0,3,0,0,2,5,1,5,7,2.3,NA,NA,0,117,0,0,5.4,0,0,3.6,8.9,8.9,4.1
Chicago Lawn,66,56000,Aggravated Battery,AGGRAVATED PO: OTHER DANG WEAP,0,2,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,3.6,0,0,0,0,0,0,0,0
Chicago Lawn,66,56000,Aggravated Battery,AGGRAVATED PO: OTHER DANGEROUS WEAPON,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,1.8,0,0,0,0,0,0,0
Chicago Lawn,66,56000,Aggravated Battery,AGGRAVATED POLICE OFFICER - OTHER DANGEROUS WEAPON,3,0,1,1,1,1,2,0,2,4,1.3,NA,NA,0,54,0,5.4,1.8,1.8,1.8,1.8,3.6,3.6,2.3
Chicago Lawn,66,56000,Aggravated Battery,AGGRAVATED PROTECTED EMPLOYEE - OTHER DANGEROUS WEAPON,2,0,1,0,1,1,3,0,2,5,1.7,NA,NA,-33.3,18,0,3.6,1.8,0,1.8,1.8,5.4,3.6,3
Chicago Lawn,66,56000,Aggravated Battery,AGGRAVATED: HANDGUN,1,30,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,53.6,1.8,0,0,0,0,0,0,0
Chicago Lawn,66,56000,Aggravated Battery,AGGRAVATED: OTHER DANG WEAPON,2,31,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,55.4,3.6,0,0,0,0,0,0,0
